s,n,t,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,T,gpa,y,FR
ECE,486,Control Systems,2,13,1,1,13,2,1,5,0,0,3,0,3,0,44,2.8788636363636364,201001,0.3409090909090909
ECE,490,Introduction to Optimization,4,34,0,2,8,0,0,1,0,0,0,0,0,1,50,3.7685714285714287,201001,0.7755102040816326
ECE,515,Control System Theory & Design,3,6,9,2,23,3,1,1,1,0,0,0,1,0,50,3.174,201001,0.18
ECE,534,Random Processes,1,12,13,0,3,2,2,2,1,0,0,0,0,0,36,3.455,201001,0.3611111111111111
ECE,549,Computer Vision,1,25,3,2,0,0,0,0,0,0,0,0,0,0,31,3.9248387096774193,201001,0.8387096774193549
ECON,102,Microeconomic Principles,43,208,118,54,261,55,27,105,24,11,33,12,17,4,972,3.01176652892562,201001,0.259297520661157
ECON,103,Macroeconomic Principles,7,120,74,69,163,79,69,126,28,16,54,6,51,17,879,2.6080162412993046,201001,0.14733178654292342
ECON,202,Economic Statistics I,20,52,25,20,85,23,32,14,15,11,3,1,2,1,304,2.9989108910891082,201001,0.2376237623762376
ECON,203,Economic Statistics II,53,59,76,84,135,82,60,96,51,26,26,11,39,3,801,2.651002506265664,201001,0.14035087719298245
ECON,302,Inter Microeconomic Theory,26,88,81,69,83,60,53,41,34,12,19,13,12,2,593,2.8734010152284264,201001,0.19289340101522842
ECON,303,Inter Macroeconomic Theory,1,16,15,14,35,14,9,21,5,2,2,1,0,2,137,2.8792592592592596,201001,0.1259259259259259
ECON,411,Public Sector Economics,1,7,19,7,21,12,5,7,1,0,0,0,0,0,80,3.0925000000000002,201001,0.1
ECON,414,Urban Economics,0,12,3,3,24,1,0,17,0,0,0,0,3,0,63,2.82015873015873,201001,0.19047619047619047
ECON,440,Economics of Labor Markets,1,11,6,13,8,6,5,2,1,2,1,0,0,0,56,3.1126785714285714,201001,0.21428571428571427
ECON,450,Development Economics,0,18,7,9,12,3,2,3,0,2,0,2,0,0,58,3.2125862068965514,201001,0.3103448275862069
ECON,462,Macroeconomic Policy,1,2,2,2,13,5,3,1,3,0,0,0,0,1,33,2.8859375,201001,0.09375
ECON,484,Law and Economics,4,8,8,5,10,6,2,8,3,2,1,0,3,1,61,2.822666666666666,201001,0.2
ECON,567,Microeconomics for Business,1,12,15,6,0,0,0,0,0,0,0,0,0,0,34,3.7361764705882354,201001,0.38235294117647056
ENG,298,Special Topics,23,40,28,17,6,8,1,1,1,0,0,0,1,0,126,3.62484126984127,201001,0.5
ENG,360,Lect in Engrg Entrepreneurship,5,21,13,17,9,6,5,3,4,3,1,0,3,0,90,3.1184444444444446,201001,0.28888888888888886
ENG,498,Special Topics,0,32,2,0,1,0,0,0,0,0,0,0,0,0,35,3.952571428571429,201001,0.9142857142857143
ENGL,109,Intro to Fiction-ACP,19,69,59,46,22,7,4,3,0,0,0,0,3,4,236,3.5418965517241388,201001,0.3793103448275862
ENGL,115,Intro to British Literature,1,6,10,8,13,4,1,3,0,0,0,0,1,0,47,3.177659574468086,201001,0.14893617021276595
ENGL,120,Science Fiction,0,18,8,4,1,0,1,0,0,0,0,0,1,0,33,3.6366666666666667,201001,0.5454545454545454
ENGL,202,Medieval Lit and Culture,0,5,8,2,5,6,0,2,0,0,1,0,1,0,30,3.0679999999999996,201001,0.16666666666666666
ENGL,204,Renaissance Lit and Culture,0,8,7,7,3,2,3,0,0,0,0,0,0,0,30,3.411,201001,0.26666666666666666
ENGL,218,Introduction to Shakespeare,15,17,11,6,4,0,1,0,0,0,0,0,1,0,55,3.6850909090909094,201001,0.5818181818181818
ENGL,245,The Short Story,1,15,8,5,3,0,2,0,0,0,0,0,1,0,35,3.533428571428571,201001,0.45714285714285713
ENGL,280,Women Writers,1,4,6,12,4,1,0,0,0,0,0,0,0,0,28,3.451785714285714,201001,0.17857142857142858
ENGL,286,Asian American Literature,0,8,2,12,9,3,1,0,0,0,0,0,0,0,35,3.332571428571429,201001,0.22857142857142856
ENGL,455,Major Authors,1,37,49,33,7,4,0,0,0,0,0,0,2,1,134,3.5593984962406013,201001,0.2857142857142857
EPS,201,Foundations of Education,5,15,10,4,8,1,0,0,0,0,0,0,0,0,43,3.6439534883720928,201001,0.46511627906976744
EPS,202,Foundations of Education-ACP,14,44,23,10,4,0,1,0,0,0,0,0,0,0,96,3.792083333333333,201001,0.6041666666666666
EPS,420,Sociology of Education,4,5,7,4,3,0,0,0,0,0,0,0,0,0,23,3.6526086956521735,201001,0.391304347826087
EPSY,201,Educational Psychology,27,136,24,20,15,1,0,1,0,0,0,3,0,0,227,3.781321585903084,201001,0.7180616740088106
EPSY,220,Career Theory and Practice,4,46,2,2,7,0,0,4,0,0,1,0,3,0,69,3.536231884057971,201001,0.7246376811594203
EPSY,420,Theories of Psychotherapy,2,7,13,21,32,25,10,5,4,1,4,0,2,1,127,2.8706349206349207,201001,0.07142857142857142
EPSY,480,Educational Statistics,17,7,9,1,2,0,0,0,0,0,0,0,0,0,36,3.8433333333333337,201001,0.6666666666666666
EPSY,581,Applied Regression Analysis,1,10,0,3,14,3,3,1,0,0,0,0,0,0,35,3.2282857142857146,201001,0.3142857142857143
FIN,221,Corporate Finance,1,207,44,41,208,35,28,101,18,20,52,0,18,3,776,2.8762742561448897,201001,0.2690815006468305
FIN,232,Personal Wealth Management,1,35,18,32,46,23,16,18,9,11,7,9,1,0,226,2.79646017699115,201001,0.1592920353982301
FIN,241,Fundamentals of Real Estate,3,44,13,13,27,1,1,1,0,0,0,0,0,0,103,3.563106796116505,201001,0.4563106796116505
FIN,300,Financial Markets,1,18,20,33,66,49,19,25,8,5,3,3,9,0,259,2.7313127413127414,201001,0.07335907335907337
FIN,311,Investments,8,10,7,12,12,15,3,0,2,0,0,0,0,0,69,3.2468115942028986,201001,0.2608695652173913
FIN,321,Advanced Corporate Finance,1,17,25,21,43,27,10,6,2,0,0,0,0,0,152,3.1145394736842102,201001,0.11842105263157894
FIN,412,Options and Futures Markets,1,4,14,6,3,0,0,0,0,0,0,0,0,2,30,3.584285714285714,201001,0.17857142857142858
FIN,418,Financial Modeling,0,8,7,2,2,2,0,0,0,0,0,0,0,0,21,3.604285714285714,201001,0.38095238095238093
FIN,500,Introduction to Finance,0,59,5,9,3,0,0,0,0,0,0,0,0,0,76,3.8594736842105264,201001,0.7763157894736842
FIN,511,Investments,2,17,7,4,3,3,1,2,1,0,0,0,0,0,40,3.5004999999999997,201001,0.475
FIN,512,Financial Derivatives,7,16,8,4,0,2,0,0,0,0,0,0,0,0,37,3.7843243243243245,201001,0.6216216216216216
FR,199,Undergraduate Open Seminar,1,10,11,1,2,0,1,2,0,0,0,0,0,0,28,3.5725000000000002,201001,0.39285714285714285
FSHN,120,Contemporary Nutrition,0,472,0,0,173,0,0,54,0,0,14,0,7,1,721,3.5125,201001,0.6555555555555556
FSHN,260,Raw Materials for Processing,4,8,10,8,7,0,0,0,0,0,0,0,0,0,37,3.576756756756757,201001,0.32432432432432434
FSHN,329,Communication in Nutrition,5,7,4,5,2,0,1,0,0,0,0,0,0,0,24,3.6525,201001,0.5
FSHN,418,Food Analysis,0,11,0,2,14,0,0,1,0,0,1,0,0,0,29,3.298620689655172,201001,0.3793103448275862
FSHN,427,Biochemical Nutrition II,0,21,9,0,21,5,0,5,0,0,0,0,0,0,61,3.3340983606557377,201001,0.3442622950819672
FSHN,471,Food & Industrial Microbiology,3,35,12,10,23,5,4,4,3,1,1,0,0,0,101,3.33019801980198,201001,0.37623762376237624
GE,161,Business Side of Engineering,0,28,0,0,19,0,0,3,0,0,0,0,0,0,50,3.5,201001,0.56
GE,311,Engineering Design Analysis,0,17,5,5,28,11,0,11,0,0,3,1,0,0,81,2.988148148148148,201001,0.20987654320987653
GE,312,Instrumentation and Test Lab,4,25,2,14,14,0,11,8,0,0,0,0,2,1,81,3.169875,201001,0.3625
GE,320,Control Systems,1,15,0,3,14,0,0,6,0,1,1,1,1,0,43,3.0462790697674413,201001,0.37209302325581395
GE,400,Engineering Law,17,5,10,25,16,4,2,4,1,0,2,0,1,1,88,3.252413793103449,201001,0.25287356321839083
GE,423,Mechatronics,1,21,5,2,1,1,0,1,0,0,0,0,0,0,32,3.7712499999999998,201001,0.6875
GE,424,State Space Design for Control,15,20,16,12,6,6,1,1,2,1,0,0,0,0,80,3.5212499999999993,201001,0.4375
GE,495,Senior Engineering Project II,17,40,4,2,0,0,0,0,0,0,0,0,0,0,63,3.957777777777778,201001,0.9047619047619048
GEOG,103,Earth's Physical Systems,1,13,6,21,21,8,7,2,2,0,0,0,5,0,86,2.976279069767442,201001,0.16279069767441862
GEOG,379,Introduction to GIS,1,9,2,6,10,4,3,6,2,0,2,0,0,0,45,2.940666666666666,201001,0.2222222222222222
GEOL,118,Natural Disasters,28,45,43,65,34,22,20,14,10,8,0,0,1,0,290,3.203241379310345,201001,0.2517241379310345
GEOL,440,Sedimentology and Stratigraphy,2,3,5,7,4,3,0,0,1,0,1,0,0,0,26,3.243846153846154,201001,0.19230769230769232
GEOL,497,"Water Planet, Water Crisis",0,14,6,4,3,3,0,0,0,0,0,0,0,0,30,3.611666666666667,201001,0.4666666666666667
GER,102,Beginning German II,3,18,14,12,5,5,2,1,2,2,0,0,1,1,66,3.3284615384615384,201001,0.3230769230769231
GLBL,100,Intro to Global Studies,2,14,6,12,7,3,0,1,2,1,0,0,3,0,51,3.1698039215686276,201001,0.3137254901960784
GWS,100,Intro Gender & Women's Studies,0,80,35,21,17,11,5,7,1,0,1,1,7,2,188,3.3749462365591394,201001,0.43010752688172044
GWS,380,Black Women Hist & Cultures,0,0,3,1,0,4,0,6,7,0,1,1,0,0,23,2.1904347826086954,201001,0.0
HDFS,105,Intro to Human Development,114,59,31,15,12,5,1,0,4,0,0,0,1,0,242,3.777190082644628,201001,0.7148760330578512
HDFS,120,Intro to Family Studies,3,28,32,20,9,4,0,0,0,0,0,0,0,1,97,3.60125,201001,0.3229166666666667
HDFS,206,Early Childhood Curriculum Dev,0,20,0,2,1,0,0,0,0,0,0,0,0,0,23,3.8982608695652172,201001,0.8695652173913043
HDFS,220,Families in Global Perspective,12,23,17,15,9,3,4,3,0,1,1,0,2,0,90,3.3888888888888884,201001,0.3888888888888889
HDFS,290,Intro to Research Methods,1,6,11,9,3,1,1,0,0,0,0,0,0,0,32,3.510625,201001,0.21875
HDFS,305,Middle Childhood,12,22,0,4,4,0,1,2,0,0,0,0,0,0,45,3.7255555555555557,201001,0.7555555555555555
HDFS,405,Adolescent Development,5,17,12,4,3,1,0,1,0,0,0,0,1,0,44,3.6143181818181813,201001,0.5
HDFS,426,Family Conflict Management,2,8,5,10,8,2,2,1,2,2,1,0,0,0,43,3.1313953488372093,201001,0.23255813953488372
HIST,100,Global History,4,42,16,13,28,8,6,11,1,2,5,0,3,1,140,3.14158273381295,201001,0.33093525179856115
HIST,120,East Asian Civilizations,13,91,40,29,24,21,7,9,13,2,0,0,3,0,252,3.3576190476190475,201001,0.4126984126984127
HIST,263,US History of Medicine,0,6,12,8,13,6,0,6,0,0,1,0,0,0,52,3.1288461538461543,201001,0.11538461538461539
HIST,279,Mexican-American History,1,7,16,11,8,3,2,2,0,0,0,0,0,0,50,3.3604,201001,0.16
HIST,283,Asian American History,0,8,10,7,6,1,1,0,0,0,1,0,0,0,34,3.412058823529412,201001,0.23529411764705882
HORT,100,Introduction to Horticulture,2,84,12,6,36,3,0,11,0,0,3,0,0,0,157,3.4970063694267512,201001,0.5477707006369427
HORT,105,Vegetable Gardening,36,67,23,18,19,9,2,8,2,1,1,0,1,1,188,3.5492513368983953,201001,0.5508021390374331
HORT,180,Medicinal Plants and Herbology,6,45,18,7,13,4,0,3,1,0,0,0,0,0,97,3.615670103092784,201001,0.5257731958762887
HRE,415,Diversity in the Workplace,0,17,1,3,1,0,3,0,0,0,0,0,0,0,25,3.6659999999999995,201001,0.68
HRE,472,Learning Technologies,17,22,2,0,1,0,0,0,0,0,0,0,1,0,43,3.8683720930232557,201001,0.9069767441860465
IB,103,Introduction to Plant Biology,4,10,4,10,25,13,13,14,6,4,3,0,3,0,109,2.66348623853211,201001,0.12844036697247707
IB,150,Organismal & Evolutionary Biol,30,66,25,23,40,10,8,5,2,2,0,0,3,0,214,3.4284112149532713,201001,0.4485981308411215
IB,151,Organismal & Evol Biol Lab,0,27,7,8,2,0,0,0,0,0,0,0,0,0,44,3.7802272727272723,201001,0.6136363636363636
IB,302,Evolution,3,12,24,23,25,7,9,7,6,2,4,0,1,1,124,3.0082113821138208,201001,0.12195121951219512
IB,420,Plant Physiology,1,10,0,6,6,0,0,0,0,0,0,0,0,0,23,3.5643478260869568,201001,0.4782608695652174
IB,429,Animal Behavior,3,30,22,18,32,15,10,19,7,6,6,4,5,2,179,2.815706214689266,201001,0.1864406779661017
IB,432,Genes and Behavior,6,16,3,3,1,3,0,0,0,0,1,0,0,0,33,3.666969696969697,201001,0.6666666666666666
IB,464,Herpetology,0,1,3,2,10,0,4,1,1,1,2,0,0,2,27,2.7196,201001,0.04
IE,300,Analysis of Data,2,18,21,18,9,13,13,8,13,2,2,2,1,1,123,2.8911475409836065,201001,0.16393442622950818
IE,330,Industrial Quality Control,3,14,5,4,7,0,1,3,2,0,2,0,0,0,41,3.276585365853659,201001,0.4146341463414634
IE,361,Production Planning & Control,6,5,3,6,4,9,2,4,1,2,0,0,2,0,44,2.9093181818181817,201001,0.25
IS,310,Computing in the Humanities,0,4,3,5,9,0,0,0,0,0,1,0,1,0,23,3.1156521739130434,201001,0.17391304347826086
IS,502,Libraries Info and Society,0,33,11,2,2,0,0,0,0,0,0,0,0,0,48,3.854791666666667,201001,0.6875
IS,504,Reference and Info Services,0,39,10,0,1,0,0,0,0,0,1,0,0,0,51,3.856862745098039,201001,0.7647058823529411
JOUR,250,Journalism Ethics & Diversity,0,27,26,14,2,1,0,0,0,0,0,0,0,0,70,3.695857142857143,201001,0.38571428571428573
JOUR,405,History of American Journalism,2,5,6,1,6,7,0,6,1,1,3,0,0,1,39,2.843157894736842,201001,0.18421052631578946
KIN,104,Skating Activities,50,392,32,9,5,0,1,7,0,1,1,0,12,5,515,3.821705882352941,201001,0.8666666666666667
KIN,122,Physical Activity and Health,12,82,19,10,36,10,9,9,1,2,2,0,1,0,193,3.414663212435233,201001,0.48704663212435234
KIN,140,Social Sci of Human Movement,0,20,41,24,24,14,7,10,3,4,0,0,2,0,149,3.1302684563758385,201001,0.1342281879194631
KIN,142,Contemporary Issues in Sport,3,23,26,8,1,6,4,0,3,0,1,1,0,0,76,3.4352631578947372,201001,0.34210526315789475
KIN,150,Bioscience of Human Movement,0,59,0,0,41,0,0,14,0,0,5,0,2,0,121,3.239669421487603,201001,0.48760330578512395
KIN,199,Undergraduate Open Seminar,0,47,10,0,9,1,0,0,0,0,0,0,0,0,67,3.796567164179104,201001,0.7014925373134329
KIN,240,Soc & Psych of Phys Activity,0,44,22,8,6,6,0,0,1,0,0,2,1,0,90,3.5601111111111106,201001,0.4888888888888889
KIN,247,Intro to Sport Psychology,0,54,0,0,23,0,0,13,0,0,1,0,0,0,91,3.4285714285714284,201001,0.5934065934065934
KIN,249,Sport & Modern Society,0,23,0,0,29,0,0,6,0,0,2,0,4,0,64,3.015625,201001,0.359375
KIN,262,"Motor Develop, Growth & Form",1,39,36,16,17,8,2,2,0,0,2,0,0,0,123,3.4830894308943092,201001,0.3252032520325203
KIN,268,Children's Movement,46,28,6,1,0,0,0,0,0,0,0,0,0,0,81,3.9672839506172837,201001,0.9135802469135802
KIN,352,Bioenergetics of Movement,0,17,0,0,39,0,0,24,0,0,7,0,1,0,88,2.727272727272727,201001,0.19318181818181818
KIN,355,Biomechanics of Human Movement,0,9,10,25,20,11,8,4,3,1,1,0,0,0,92,3.0358695652173906,201001,0.09782608695652174
KIN,443,Psychophysiology in Ex & Sport,0,73,0,8,5,0,1,0,0,0,0,0,0,0,87,3.8617241379310343,201001,0.8390804597701149
LA,281,Design Communications II,0,5,9,6,6,3,1,0,0,0,0,0,0,0,30,3.3783333333333334,201001,0.16666666666666666
LA,314,History of World Landscapes,0,4,8,5,11,5,1,15,2,0,3,0,1,1,56,2.6732727272727272,201001,0.07272727272727272
LA,343,Landscape Construction,0,1,3,6,14,4,3,0,0,0,0,0,0,0,31,3.0535483870967743,201001,0.03225806451612903
LAS,199,Undergraduate Open Seminar,0,7,6,1,8,1,4,4,1,0,2,1,0,0,35,2.9051428571428572,201001,0.2
LAW,602,Property,1,19,25,47,40,19,10,2,1,0,1,0,2,1,168,3.1674251497005983,201001,0.11976047904191617
LAW,607,Civil Procedure,3,23,30,71,68,25,2,2,2,0,0,0,0,1,227,3.244601769911504,201001,0.11504424778761062
LAW,670,Elder Law,2,6,8,3,3,1,0,0,0,0,0,0,0,0,23,3.609565217391304,201001,0.34782608695652173
LAW,679,Criminal Proc: Adjudication,1,14,18,47,26,4,0,0,0,0,0,0,0,0,110,3.375,201001,0.13636363636363635
LAW,680,Professional Responsibility,1,19,30,18,15,9,10,1,0,1,0,0,0,1,105,3.324038461538461,201001,0.19230769230769232
LAW,682,Evidence,1,13,16,17,11,13,1,1,0,0,0,0,0,0,73,3.333835616438356,201001,0.1917808219178082
LAW,686,Remedies,4,7,4,10,6,9,1,0,0,0,0,0,0,0,41,3.325365853658537,201001,0.2682926829268293
LER,100,Introduction to Labor Studies,31,146,79,38,84,36,22,41,20,9,11,5,38,5,565,2.974232142857143,201001,0.31607142857142856
LER,543,Workplace Dispute Resolution,8,18,7,3,1,0,1,0,0,1,0,0,0,0,39,3.752307692307693,201001,0.6666666666666666
LER,562,HR Planning and Staffing,0,23,0,0,7,0,0,0,0,0,0,0,0,0,30,3.7666666666666666,201001,0.7666666666666667
LER,591,Employment Relations Systems,0,22,1,0,1,0,0,0,0,0,0,0,0,0,24,3.9445833333333336,201001,0.9166666666666666
LING,100,Intro to Language Science,19,19,13,14,6,3,1,1,1,1,0,0,0,0,78,3.585512820512821,201001,0.48717948717948717
LING,111,Language in Globalization,31,15,2,2,1,1,0,0,0,1,0,0,2,1,56,3.727272727272727,201001,0.8363636363636363
LING,270,"Language, Technology & Society",9,3,4,5,2,3,0,2,0,1,1,0,1,0,31,3.215161290322581,201001,0.3870967741935484
LING,301,Elements of Syntax,4,4,2,6,2,2,2,1,1,1,0,0,0,0,25,3.2128,201001,0.32
LING,302,Elements of Phonology,1,4,4,2,5,1,1,4,0,0,0,0,0,1,23,3.151818181818182,201001,0.22727272727272727
LLS,100,Intro Latina/Latino Studies,4,5,3,0,1,1,1,4,2,0,0,0,0,0,21,3.1595238095238094,201001,0.42857142857142855
MATH,103,Theory of Arithmetic,4,13,15,19,8,6,5,4,5,0,1,1,2,0,83,3.084457831325301,201001,0.20481927710843373
MATH,115,Preparation for Calculus,0,5,2,5,14,5,12,15,0,2,12,2,13,0,87,1.9919540229885055,201001,0.05747126436781609
MATH,119,Ideas in Geometry,0,3,4,7,11,4,1,2,0,0,0,0,0,0,32,3.1250000000000004,201001,0.09375
MATH,124,Finite Mathematics,0,3,1,3,0,3,2,1,6,0,1,1,0,0,21,2.477142857142857,201001,0.14285714285714285
MATH,181,A Mathematical World,6,26,11,15,17,10,8,8,9,2,5,4,4,2,127,2.8482399999999997,201001,0.256
MATH,199,Undergraduate Open Seminar,0,35,1,0,1,0,0,0,0,0,0,0,0,0,37,3.9640540540540536,201001,0.9459459459459459
MATH,210,Theory of Interest,7,13,8,13,9,10,4,6,1,1,2,1,1,0,76,3.0702631578947366,201001,0.2631578947368421
MATH,213,Basic Discrete Mathematics,0,10,6,2,8,9,5,4,1,0,1,2,1,1,50,2.86469387755102,201001,0.20408163265306123
MATH,220,Calculus,7,78,25,28,91,24,21,64,10,12,22,2,24,5,413,2.6838235294117645,201001,0.20833333333333334
MATH,225,Introductory Matrix Theory,21,80,64,32,57,49,27,49,17,2,14,1,18,4,435,2.9092807424593974,201001,0.23433874709976799
MATH,231,Calculus II,51,122,105,94,139,93,86,93,75,60,29,16,52,13,1028,2.6471231527093595,201001,0.17044334975369457
MATH,234,Calculus for Business I,14,48,38,26,35,28,16,22,15,12,9,5,24,3,295,2.7001369863013696,201001,0.21232876712328766
MATH,241,Calculus III,14,80,40,63,156,52,73,116,28,33,50,12,42,11,770,2.4903952569169956,201001,0.12384716732542819
MATH,285,Intro Differential Equations,36,117,61,50,102,41,23,58,29,11,28,8,20,1,585,2.883304794520548,201001,0.261986301369863
MATH,347,Fundamental Mathematics,6,13,5,12,12,6,4,10,5,2,2,1,0,3,81,2.9401282051282047,201001,0.24358974358974358
MATH,402,Non Euclidean Geometry,0,6,13,8,5,2,1,0,0,0,0,0,0,0,35,3.457714285714286,201001,0.17142857142857143
MATH,410,Lin Algebra & Financial Apps,4,39,0,0,20,0,0,4,0,0,1,0,1,1,70,3.4927536231884058,201001,0.6231884057971014
MATH,412,Graph Theory,4,6,2,4,2,1,1,0,0,0,0,1,0,0,21,3.4442857142857144,201001,0.47619047619047616
MATH,413,Intro to Combinatorics,10,7,6,0,4,4,0,0,1,0,0,0,0,0,32,3.5740624999999997,201001,0.53125
MATH,415,Applied Linear Algebra,10,90,53,42,98,30,20,54,7,4,18,1,18,4,449,2.918539325842696,201001,0.2247191011235955
MATH,416,Abstract Linear Algebra,2,4,2,2,5,3,1,3,2,0,2,1,0,0,27,2.790740740740741,201001,0.2222222222222222
MATH,441,Differential Equations,12,8,3,6,13,2,1,12,1,1,0,0,5,1,65,2.8853125000000004,201001,0.3125
MATH,442,Intro Partial Diff Equations,4,10,0,0,14,0,0,4,0,0,3,0,0,0,35,3.1142857142857143,201001,0.4
MATH,444,Elementary Real Analysis,2,16,3,0,12,2,2,12,0,3,2,1,0,1,56,2.9030909090909094,201001,0.32727272727272727
MATH,446,Applied Complex Variables,0,3,4,5,3,3,2,6,3,0,1,2,0,0,32,2.6359375000000003,201001,0.09375
MATH,447,Real Variables,14,8,3,0,3,1,0,1,3,0,0,1,0,0,34,3.4811764705882355,201001,0.6470588235294118
MATH,448,Complex Variables,0,8,2,4,6,2,0,0,0,0,0,0,0,0,22,3.4545454545454546,201001,0.36363636363636365
MATH,461,Probability Theory,9,27,20,10,26,22,3,16,7,0,7,4,4,0,155,2.8890322580645162,201001,0.23225806451612904
MATH,482,Linear Programming,0,10,2,3,2,4,1,0,0,0,1,0,0,1,24,3.362608695652174,201001,0.43478260869565216
MBA,504,Global Strategy,27,28,13,14,12,6,2,0,0,0,0,0,0,0,102,3.6373529411764705,201001,0.5392156862745098
MBA,505,Project Management,0,31,20,20,17,1,0,0,0,0,0,0,0,0,89,3.5693258426966294,201001,0.34831460674157305
MCB,100,Introductory Microbiology,8,56,9,3,70,0,3,38,1,0,20,2,15,1,226,2.733422222222222,201001,0.28444444444444444
MCB,101,Intro Microbiology Laboratory,1,66,16,5,37,2,0,7,1,0,1,0,0,0,136,3.502794117647059,201001,0.49264705882352944
MCB,150,Molec & Cellular Basis of Life,19,50,72,70,63,54,48,39,24,14,6,5,15,3,482,2.848455114822546,201001,0.1440501043841336
MCB,151,Molec & Cellular Laboratory,4,16,18,20,20,6,2,0,0,0,1,0,0,0,87,3.3832183908045974,201001,0.22988505747126436
MCB,199,Undergraduate Open Seminar,22,1,0,0,1,0,1,0,0,0,0,0,0,1,26,3.8931999999999998,201001,0.92
MCB,240,Physiology,7,25,22,14,37,23,21,16,10,9,5,4,4,1,198,2.7667512690355327,201001,0.16243654822335024
MCB,251,Exp Techniqs in Molecular Biol,6,3,5,2,4,0,1,1,0,0,0,0,0,0,22,3.5154545454545456,201001,0.4090909090909091
MCB,252,"Cells, Tissues & Development",16,43,32,27,24,14,9,4,3,3,1,0,1,1,178,3.342937853107345,201001,0.3333333333333333
MCB,253,Exp Techniqs in Cellular Biol,20,47,42,29,16,3,1,1,0,0,0,0,0,1,160,3.6418238993710697,201001,0.42138364779874216
MCB,300,Microbiology,8,42,0,30,60,0,23,26,0,7,11,0,0,0,207,2.9265700483091783,201001,0.24154589371980675
MCB,301,Experimental Microbiology,1,9,28,25,30,6,15,7,3,5,1,0,0,0,130,3.0279999999999996,201001,0.07692307692307693
MCB,354,Biochem & Phys Basis of Life,0,2,4,2,3,3,1,2,0,2,0,0,2,0,21,2.6352380952380954,201001,0.09523809523809523
MCB,402,Sys & Integrative Physiology,2,3,7,7,12,12,5,7,5,5,3,2,1,0,71,2.5638028169014087,201001,0.07042253521126761
MCB,424,Microbial Biochemistry,0,11,5,2,3,0,2,0,0,0,0,0,0,0,23,3.5943478260869566,201001,0.4782608695652174
MCB,450,Introductory Biochemistry,5,63,6,17,91,16,5,34,3,2,3,0,1,1,247,3.0758943089430892,201001,0.2764227642276423
ME,170,Computer-Aided Design,9,34,17,8,8,1,0,0,0,0,0,1,0,1,79,3.697051282051282,201001,0.5512820512820513
ME,199,Undergraduate Open Seminar,1,20,2,2,4,0,0,2,0,0,0,0,0,0,31,3.6774193548387095,201001,0.6774193548387096
ME,300,Thermodynamics,7,34,14,18,31,28,17,29,14,4,6,7,16,6,231,2.578133333333334,201001,0.18222222222222223
ME,320,Heat Transfer,6,16,14,9,33,6,1,4,2,0,1,0,1,0,93,3.2154838709677414,201001,0.23655913978494625
ME,330,Engineering Materials,4,17,8,10,23,4,2,7,1,0,1,0,0,0,77,3.2164935064935065,201001,0.2727272727272727
ME,340,Dynamics of Mechanical Systems,4,11,8,8,13,3,8,4,1,0,0,0,0,0,60,3.188666666666666,201001,0.25
ME,350,Design for Manufacturability,2,34,8,14,32,8,8,12,4,1,0,0,1,0,124,3.1289516129032258,201001,0.2903225806451613
ME,360,Signal Processing,1,27,8,5,38,3,0,9,0,0,5,1,1,1,99,3.0988775510204083,201001,0.2857142857142857
ME,370,Mechanical Design I,2,14,28,21,16,13,6,5,7,0,0,2,0,0,114,3.1264035087719297,201001,0.14035087719298245
ME,371,Mechanical Design II,4,22,29,11,6,4,0,0,0,0,0,0,0,0,76,3.6281578947368422,201001,0.34210526315789475
ME,470,Senior Design Project,5,35,25,8,4,0,1,0,0,0,0,0,0,0,78,3.7528205128205125,201001,0.5128205128205128
ME,471,Finite Element Analysis,6,8,10,3,7,0,3,2,2,0,3,0,4,0,48,2.9379166666666667,201001,0.2916666666666667
ME,487,MEMS-NEMS Theory & Fabrication,0,12,3,5,5,2,1,1,0,0,0,0,0,0,29,3.459655172413793,201001,0.41379310344827586
